"[-0.014486146159470081, -0.3425392508506775, 0.5493260025978088]","[0.003860804717987776, -0.3308134973049164, 0.5660832524299622]","[0.002906664041802287, -0.31970900297164917, 0.5654072761535645]","[0.0013849856331944466, -0.32291799783706665, 0.5636712312698364]","[-0.022229226306080818, -0.34506478905677795, 0.5765216946601868]","[-0.021863186731934547, -0.3578599989414215, 0.5746428370475769]","[-0.013650749810039997, -0.33781424164772034, 0.5617234110832214]","[0.05686275660991669, -0.23404914140701294, 0.5826087594032288]","[-0.09161968529224396, -0.2335708886384964, 0.5241618752479553]","[0.01812487654387951, -0.28838735818862915, 0.5459526777267456]","[-0.01693676970899105, -0.31819653511047363, 0.5137434601783752]","[0.13466064631938934, -0.07947040349245071, 0.45412254333496094]","[-0.17410823702812195, -0.05262482911348343, 0.4801679849624634]","[0.2172812819480896, -0.08365464955568314, 0.3618716597557068]","[-0.20126493275165558, -0.039966993033885956, 0.21344605088233948]","[0.1076943427324295, -0.09267894178628922, 0.34713980555534363]","[-0.19900335371494293, -0.09237345308065414, 0.05045335739850998]","[0.05741574615240097, -0.10152524709701538, 0.34441542625427246]","[-0.16730590164661407, -0.1310247778892517, 0.023031333461403847]","[0.02399780973792076, -0.10825508832931519, 0.36069419980049133]","[-0.14791592955589294, -0.14443111419677734, 0.06258826702833176]","[0.09606986492872238, -0.09680220484733582, 0.33890998363494873]","[-0.19209910929203033, -0.10428792238235474, 0.05092354491353035]","[0.08556043356657028, 0.019768567755818367, -0.013305896893143654]","[-0.08371591567993164, -0.017519153654575348, 0.016174955293536186]","[0.13569693267345428, -0.07156898826360703, -0.4181264340877533]","[-0.15265484154224396, 0.06812377274036407, -0.26036199927330017]","[0.165811687707901, 0.018651623278856277, -0.7920570969581604]","[-0.32708540558815, 0.4553110599517822, -0.383387953042984]","[0.14927814900875092, 0.032755523920059204, -0.8358669877052307]","[-0.3522193729877472, 0.4476096034049988, -0.3942391276359558]","[0.20373383164405823, -0.011469907127320766, -0.8856928944587708]","[-0.38508176803588867, 0.46200183033943176, -0.45796477794647217]"
"[0.12583711743354797, -0.23757076263427734, 0.5591814517974854]","[0.12437816709280014, -0.3186371624469757, 0.5743165016174316]","[0.12359791249036789, -0.2913492023944855, 0.5732987523078918]","[0.12284941971302032, -0.2995359003543854, 0.572592556476593]","[0.1160682812333107, -0.24940308928489685, 0.5876991748809814]","[0.11852379143238068, -0.2625772953033447, 0.5864694118499756]","[0.12540824711322784, -0.24168750643730164, 0.5741733908653259]","[0.07300296425819397, -0.09482710063457489, 0.6011337637901306]","[0.006930844858288765, -0.18985682725906372, 0.5305513739585876]","[0.1149798184633255, -0.25363466143608093, 0.5508378148078918]","[0.10277121514081955, -0.2255362719297409, 0.5215754508972168]","[0.08528932183980942, 0.10008151829242706, 0.4911748170852661]","[-0.08452863991260529, -0.09831800311803818, 0.4889979362487793]","[0.22681064903736115, 0.1473347395658493, 0.4222445785999298]","[0.04983045160770416, -0.22772864997386932, 0.2561262249946594]","[0.288720041513443, 0.12135640531778336, 0.4287782311439514]","[0.06207708269357681, -0.28586941957473755, 0.36137062311172485]","[0.28200510144233704, 0.12952952086925507, 0.4369412064552307]","[0.08040017634630203, -0.33755913376808167, 0.40529805421829224]","[0.2712321877479553, 0.11076620221138, 0.4438847303390503]","[0.08109568804502487, -0.32148489356040955, 0.46433523297309875]","[0.2949373722076416, 0.10895437747240067, 0.4153337776660919]","[0.0548853725194931, -0.28190848231315613, 0.38673290610313416]","[0.05960478633642197, 0.07923813164234161, -0.006106088869273663]","[-0.058148343116045, -0.07691574841737747, 0.009622275829315186]","[0.15575633943080902, -0.047294583171606064, -0.3742775321006775]","[-0.007623692974448204, -0.09664175659418106, -0.3016159236431122]","[0.15546435117721558, 0.02811986580491066, -0.7625673413276672]","[-0.264736533164978, 0.2267775982618332, -0.40936151146888733]","[0.12980347871780396, 0.04283805936574936, -0.8034033179283142]","[-0.29843050241470337, 0.22368888556957245, -0.4140014350414276]","[0.19214773178100586, 0.012273633852601051, -0.8821038007736206]","[-0.2986416816711426, 0.2584875524044037, -0.48631173372268677]"
"[0.15492109954357147, -0.2062484472990036, 0.5684319734573364]","[0.1387346088886261, -0.23594456911087036, 0.5909534096717834]","[0.13919425010681152, -0.2189507782459259, 0.589699387550354]","[0.13817007839679718, -0.22381944954395294, 0.5895305871963501]","[0.14274287223815918, -0.23173527419567108, 0.590869128704071]","[0.14581841230392456, -0.24439623951911926, 0.588928759098053]","[0.15205486118793488, -0.22256174683570862, 0.5783349871635437]","[0.06972556561231613, -0.10720690339803696, 0.6046558022499084]","[0.057437051087617874, -0.23204436898231506, 0.5304767489433289]","[0.14131203293800354, -0.19139625132083893, 0.5632157921791077]","[0.14111661911010742, -0.21766497194766998, 0.5249618887901306]","[0.04565121978521347, 0.057245828211307526, 0.48467952013015747]","[0.0668727234005928, -0.17728863656520844, 0.47134801745414734]","[0.1976085752248764, 0.1305558681488037, 0.4183654487133026]","[0.2750021815299988, -0.23014402389526367, 0.2479066699743271]","[0.3421005308628082, 0.1880359798669815, 0.3800995945930481]","[0.44346362352371216, -0.18706481158733368, 0.2759135961532593]","[0.35083097219467163, 0.21695496141910553, 0.3912155330181122]","[0.5064082145690918, -0.23554439842700958, 0.3356931507587433]","[0.3575437664985657, 0.20039455592632294, 0.39015448093414307]","[0.5217515826225281, -0.21329662203788757, 0.45283228158950806]","[0.3601880669593811, 0.18147283792495728, 0.3655523359775543]","[0.45420196652412415, -0.1810922771692276, 0.3165835440158844]","[0.027578070759773254, 0.10222219675779343, -0.005024547688663006]","[-0.024695750325918198, -0.10130374878644943, 0.009262863546609879]","[0.11611166596412659, 0.10419600456953049, -0.3764592111110687]","[0.05975307524204254, -0.08409491181373596, -0.2729412615299225]","[0.13628940284252167, 0.19317907094955444, -0.7461016178131104]","[-0.19566704332828522, 0.15124858915805817, -0.5105595588684082]","[0.1219409927725792, 0.21427322924137115, -0.7857568860054016]","[-0.2212677299976349, 0.14193806052207947, -0.5309705138206482]","[0.14461874961853027, 0.23348012566566467, -0.8443037867546082]","[-0.24548017978668213, 0.15574930608272552, -0.6018771529197693]"
"[0.13791833817958832, -0.10073578357696533, 0.6140581369400024]","[0.1251717358827591, -0.1176750510931015, 0.6309590935707092]","[0.12557852268218994, -0.10775171965360641, 0.6317602396011353]","[0.12479423731565475, -0.11011308431625366, 0.632230281829834]","[0.1447024792432785, -0.14166013896465302, 0.6350389122962952]","[0.14778243005275726, -0.15280523896217346, 0.6325852870941162]","[0.1528705507516861, -0.13160406053066254, 0.6217226386070251]","[0.07468067109584808, -0.10269180685281754, 0.6149232387542725]","[0.11411862075328827, -0.20232455432415009, 0.5411016941070557]","[0.13202400505542755, -0.08525137603282928, 0.5979678630828857]","[0.142180398106575, -0.12670405209064484, 0.5551722645759583]","[0.01884637214243412, 0.01956058107316494, 0.4916578233242035]","[0.14552216231822968, -0.10023892670869827, 0.4762144982814789]","[0.09241455048322678, 0.09313798695802689, 0.4739346504211426]","[0.17355424165725708, -0.197506383061409, 0.29317817091941833]","[0.29187437891960144, 0.2500435411930084, 0.5077719688415527]","[0.1965649574995041, 0.08843309432268143, 0.3714745342731476]","[0.3116591274738312, 0.2799537181854248, 0.5259705185890198]","[0.23888497054576874, 0.07704741507768631, 0.4080270528793335]","[0.24393580853939056, 0.2744568884372711, 0.5213268399238586]","[0.2442978322505951, 0.08570633083581924, 0.4579135775566101]","[0.3174389600753784, 0.25160548090934753, 0.49101608991622925]","[0.19587378203868866, 0.09211108088493347, 0.3999440670013428]","[-6.625389232794987e-06, 0.07995676249265671, -0.003626871155574918]","[0.0036157232243567705, -0.07966963946819305, 0.008689181879162788]","[0.0760207548737526, 0.10354096442461014, -0.37244313955307007]","[0.05471346154808998, -0.05867237597703934, -0.3178997337818146]","[0.043679129332304, 0.17323914170265198, -0.7389727830886841]","[-0.16858769953250885, 0.07058841735124588, -0.6479605436325073]","[0.01998736895620823, 0.19081233441829681, -0.7780615091323853]","[-0.19128228724002838, 0.05121602118015289, -0.6757791042327881]","[0.09818141907453537, 0.20635326206684113, -0.8286879658699036]","[-0.20810356736183167, 0.04969983920454979, -0.7429308295249939]"
"[0.057631511241197586, 0.005451631266623735, 0.660184383392334]","[0.053530849516391754, -0.03675612807273865, 0.6672407388687134]","[0.05337868258357048, -0.026253722608089447, 0.6690049767494202]","[0.05287861078977585, -0.027522001415491104, 0.6701697111129761]","[0.08157302439212799, -0.0430191308259964, 0.6790263652801514]","[0.08382879197597504, -0.054044194519519806, 0.6766382455825806]","[0.08907676488161087, -0.03222917392849922, 0.6647571325302124]","[0.03910478949546814, -0.10965047776699066, 0.6184198260307312]","[0.13173513114452362, -0.09387636184692383, 0.5608685612678528]","[0.06361597776412964, -0.005705128889530897, 0.6296594142913818]","[0.08264337480068207, -0.019086550921201706, 0.5930829048156738]","[-0.03281380981206894, -0.09142648428678513, 0.4852965474128723]","[0.19386644661426544, 0.08368004858493805, 0.5062383413314819]","[-0.17350134253501892, -0.011353624984622002, 0.4630613625049591]","[0.11119277030229568, 0.14940866827964783, 0.39386850595474243]","[-0.10778989642858505, 0.2254991978406906, 0.5602078437805176]","[-0.02052651159465313, 0.2867525815963745, 0.5100935697555542]","[-0.09781535714864731, 0.2676611840724945, 0.6047046780586243]","[-0.006137574557214975, 0.28229865431785583, 0.5526390075683594]","[-0.07997339963912964, 0.2631288468837738, 0.6052513122558594]","[-0.008670182898640633, 0.27647602558135986, 0.5820875763893127]","[-0.08176381886005402, 0.23142889142036438, 0.5496711134910583]","[-0.035948313772678375, 0.28016650676727295, 0.5369520783424377]","[-0.042464353144168854, 0.00245204521343112, -0.001291606342419982]","[0.045043084770441055, -0.002825041301548481, 0.006977931130677462]","[-0.09197559952735901, 0.08617479354143143, -0.37723302841186523]","[0.030542558059096336, -0.000538462947588414, -0.30268463492393494]","[-0.04969773441553116, 0.15317901968955994, -0.7451187968254089]","[-0.14683379232883453, 0.13013213872909546, -0.7083507180213928]","[-0.0743345394730568, 0.16491098701953888, -0.781469464302063]","[-0.16742287576198578, 0.10541003197431564, -0.7426081299781799]","[-0.12393508851528168, 0.17236167192459106, -0.8253028988838196]","[-0.18941278755664825, 0.11339119076728821, -0.7360994219779968]"
"[0.037884730845689774, -0.10221441090106964, 0.6483921408653259]","[0.02861286886036396, -0.12181592732667923, 0.6578282713890076]","[0.028735531494021416, -0.10722940415143967, 0.6596200466156006]","[0.02774892747402191, -0.11043772846460342, 0.6602280139923096]","[0.0461018867790699, -0.09970571845769882, 0.6725788116455078]","[0.04841427877545357, -0.11116690188646317, 0.670900821685791]","[0.05838022753596306, -0.0902227833867073, 0.6595667004585266]","[0.09822738170623779, -0.11257258802652359, 0.6153494715690613]","[0.07072702050209045, -0.05400974303483963, 0.5856528878211975]","[0.03822282701730728, -0.08592749387025833, 0.622260332107544]","[0.06480327248573303, -0.06395363807678223, 0.5910666584968567]","[0.08322747051715851, -0.11821812391281128, 0.48324382305145264]","[0.13477762043476105, 0.17355217039585114, 0.5376862287521362]","[-0.11660820990800858, -0.14698828756809235, 0.4485124349594116]","[-0.10581642389297485, 0.12057776749134064, 0.4191073477268219]","[-0.11278966069221497, -0.026083700358867645, 0.49419263005256653]","[-0.1591462343931198, -0.023960193619132042, 0.47084298729896545]","[-0.1294623464345932, -0.016428109258413315, 0.5167009830474854]","[-0.13203434646129608, -0.09150327742099762, 0.4901510775089264]","[-0.11099646240472794, -0.023353781551122665, 0.5211235880851746]","[-0.09462673962116241, -0.10032898187637329, 0.5328013896942139]","[-0.09708639234304428, -0.02337837778031826, 0.48218220472335815]","[-0.14642874896526337, -0.04221038892865181, 0.4914557933807373]","[0.01631757616996765, -0.04800353944301605, -0.001971789635717869]","[-0.014307690784335136, 0.05074501410126686, 0.007514211814850569]","[-0.07485990226268768, -0.08222255855798721, -0.39232659339904785]","[-0.0769660696387291, 0.010973606258630753, -0.31646499037742615]","[-0.05392860248684883, -0.04496316611766815, -0.78570556640625]","[-0.14372330904006958, 0.12173712253570557, -0.7453152537345886]","[-0.08057618886232376, -0.04013767093420029, -0.8223971128463745]","[-0.15505743026733398, 0.08910396695137024, -0.7806687355041504]","[-0.17111116647720337, -0.11836564540863037, -0.8358970284461975]","[-0.21282455325126648, 0.030641911551356316, -0.7705529928207397]"
"[0.07968943566083908, -0.20939309895038605, 0.5966007709503174]","[0.09718098491430283, -0.20206207036972046, 0.6113986968994141]","[0.09873510897159576, -0.189933642745018, 0.6130789518356323]","[0.09662457555532455, -0.19372351467609406, 0.6130790710449219]","[0.0753985047340393, -0.21146102249622345, 0.6274020671844482]","[0.07797311991453171, -0.2250877469778061, 0.62674480676651]","[0.08160439878702164, -0.20410269498825073, 0.6151860952377319]","[0.15012770891189575, -0.10616783797740936, 0.6039261221885681]","[0.06316178292036057, -0.05654007941484451, 0.5819505453109741]","[0.10213278979063034, -0.15365025401115417, 0.5859021544456482]","[0.06986861675977707, -0.1762961596250534, 0.5618686676025391]","[0.19935330748558044, 6.749259773641825e-05, 0.4654458165168762]","[-0.02984386868774891, 0.15825679898262024, 0.5600759983062744]","[0.18858769536018372, -0.14150738716125488, 0.3043404817581177]","[-0.15642568469047546, -0.09918705374002457, 0.3961337208747864]","[0.14019037783145905, -0.16268010437488556, 0.29896533489227295]","[-0.08644753694534302, -0.3026171624660492, 0.4353574514389038]","[0.11302623152732849, -0.18023091554641724, 0.3134419918060303]","[-0.0740937739610672, -0.37897586822509766, 0.4545757472515106]","[0.10359722375869751, -0.1928996741771698, 0.33514225482940674]","[-0.010047315619885921, -0.37113258242607117, 0.505551815032959]","[0.13555307686328888, -0.1699405014514923, 0.29085612297058105]","[-0.09128870069980621, -0.3095822334289551, 0.45479631423950195]","[0.06379833072423935, -0.02573997527360916, -0.0027588203083723783]","[-0.06211536005139351, 0.03164646774530411, 0.007924973033368587]","[-0.05034930631518364, -0.056787412613630295, -0.3976803123950958]","[-0.06462088227272034, -0.021471776068210602, -0.33900612592697144]","[-0.09781481325626373, 0.004250586498528719, -0.7732225060462952]","[-0.13569340109825134, 0.11291249096393585, -0.7461540102958679]","[-0.13226717710494995, 0.014840142801404, -0.8090928196907043]","[-0.1408519446849823, 0.0848686620593071, -0.7804899215698242]","[-0.17149975895881653, -0.0425310842692852, -0.832836389541626]","[-0.20247924327850342, 0.009557103738188744, -0.775738000869751]"
"[0.1143820658326149, -0.22756825387477875, 0.5727710127830505]","[0.13055704534053802, -0.21691933274269104, 0.5894468426704407]","[0.1324329972267151, -0.20599134266376495, 0.5902305841445923]","[0.13033005595207214, -0.209453746676445, 0.5899802446365356]","[0.10646714270114899, -0.23573285341262817, 0.6031112670898438]","[0.10942616313695908, -0.24975033104419708, 0.6023766398429871]","[0.11212551593780518, -0.2292788177728653, 0.5911509990692139]","[0.16764719784259796, -0.1066022664308548, 0.5938152074813843]","[0.045218076556921005, -0.09351242333650589, 0.5802966356277466]","[0.13750842213630676, -0.16871020197868347, 0.5652965307235718]","[0.09753766655921936, -0.20440177619457245, 0.5415428876876831]","[0.23501014709472656, 0.01444182451814413, 0.46519261598587036]","[-0.05976713076233864, 0.1035056933760643, 0.5570970177650452]","[0.3195858597755432, -0.11354048550128937, 0.3238050937652588]","[-0.15187855064868927, -0.11992878466844559, 0.35612189769744873]","[0.18634317815303802, -0.23612576723098755, 0.3057684302330017]","[-0.09970881789922714, -0.3033808767795563, 0.28607264161109924]","[0.14081771671772003, -0.26802828907966614, 0.3396344780921936]","[-0.05751426890492439, -0.37170571088790894, 0.274227499961853]","[0.10973294824361801, -0.2645306885242462, 0.4061000347137451]","[-0.010368084535002708, -0.3731481432914734, 0.3272823393344879]","[0.17005988955497742, -0.23881053924560547, 0.3253243863582611]","[-0.08553966134786606, -0.31420719623565674, 0.297194242477417]","[0.08068734407424927, 0.02328646183013916, -0.0037819757126271725]","[-0.07835324853658676, -0.018853576853871346, 0.008452004753053188]","[-0.040059465914964676, -0.04361431300640106, -0.4251302480697632]","[-0.05983761325478554, -0.06376078724861145, -0.3265754282474518]","[-0.14611750841140747, 0.050419192761182785, -0.7673884630203247]","[-0.13811033964157104, 0.08134710788726807, -0.716488778591156]","[-0.1819630265235901, 0.06735750287771225, -0.8017193675041199]","[-0.14203767478466034, 0.05368296056985855, -0.7490811944007874]","[-0.1536855846643448, -0.00813903659582138, -0.8388751745223999]","[-0.14680851995944977, -0.050219811499118805, -0.7704374194145203]"
"[0.1734350621700287, -0.1583414226770401, 0.5760498046875]","[0.16163422167301178, -0.14384041726589203, 0.5935897827148438]","[0.1627303659915924, -0.13381421566009521, 0.5931599140167236]","[0.16214363276958466, -0.1388004869222641, 0.5939726233482361]","[0.16122348606586456, -0.18844525516033173, 0.6068569421768188]","[0.16609206795692444, -0.20414398610591888, 0.6063172817230225]","[0.16918973624706268, -0.1815434843301773, 0.5945126414299011]","[0.12509028613567352, -0.06488495320081711, 0.5994904637336731]","[0.08463740348815918, -0.12879838049411774, 0.5650256872177124]","[0.1688934862613678, -0.10619518160820007, 0.569766104221344]","[0.1589236706495285, -0.17890547215938568, 0.5432233810424805]","[0.1983240693807602, 0.10267622768878937, 0.46549633145332336]","[0.11607675999403, -0.0967521071434021, 0.5324184894561768]","[0.18574018776416779, 0.11950062960386276, 0.33239418268203735]","[0.2013305425643921, -0.25058040022850037, 0.3252095878124237]","[0.26251131296157837, 0.10505678504705429, 0.24293118715286255]","[0.2920295298099518, -0.29712554812431335, 0.2447681576013565]","[0.27239155769348145, 0.11926372349262238, 0.24650001525878906]","[0.33601588010787964, -0.354377806186676, 0.24219155311584473]","[0.27977535128593445, 0.10028629750013351, 0.24896135926246643]","[0.36584609746932983, -0.3376269042491913, 0.2807157635688782]","[0.27613401412963867, 0.09528156369924545, 0.22441382706165314]","[0.3041631579399109, -0.2960898280143738, 0.25577521324157715]","[0.01898009330034256, 0.09194829314947128, -0.0040154955349862576]","[-0.015937112271785736, -0.08958987146615982, 0.008757906034588814]","[-0.04495754465460777, 0.06560530513525009, -0.41886502504348755]","[-0.023320354521274567, -0.11261279881000519, -0.34029421210289]","[-0.11919659376144409, 0.1370374709367752, -0.7628028988838196]","[-0.13567563891410828, -0.018848497420549393, -0.7320093512535095]","[-0.14973419904708862, 0.1565724015235901, -0.797588586807251]","[-0.14108358323574066, -0.04890282452106476, -0.76771479845047]","[-0.12132162600755692, 0.14472882449626923, -0.8399197459220886]","[-0.06330108642578125, -0.10230665653944016, -0.8126243948936462]"
"[0.13426817953586578, -0.06329244375228882, 0.6043230891227722]","[0.12532491981983185, -0.07528538256883621, 0.6199337244033813]","[0.12634620070457458, -0.0667358785867691, 0.6193669438362122]","[0.12574011087417603, -0.07030108571052551, 0.6207310557365417]","[0.13961289823055267, -0.10612203180789948, 0.6267424821853638]","[0.14355862140655518, -0.11999709904193878, 0.6251668930053711]","[0.1475512981414795, -0.09886983036994934, 0.6134127974510193]","[0.10668177902698517, -0.07724989205598831, 0.6020888090133667]","[0.11567744612693787, -0.126687690615654, 0.5618631839752197]","[0.13438209891319275, -0.04831414669752121, 0.5861473679542542]","[0.13954053819179535, -0.09668876230716705, 0.5514348149299622]","[0.13972947001457214, 0.05371764302253723, 0.46562933921813965]","[0.16466431319713593, -0.06126583740115166, 0.5073903203010559]","[0.15675514936447144, 0.051363423466682434, 0.33890318870544434]","[0.21421492099761963, -0.10713121294975281, 0.288053423166275]","[0.1773202270269394, 0.06475574523210526, 0.3195207715034485]","[0.16283881664276123, 0.04861023649573326, 0.32305723428726196]","[0.17027366161346436, 0.07459143549203873, 0.3540305197238922]","[0.19427409768104553, 0.03132220730185509, 0.3726670742034912]","[0.16717374324798584, 0.06281387060880661, 0.38065284490585327]","[0.21480168402194977, 0.028812585398554802, 0.4284186065196991]","[0.18380223214626312, 0.059180911630392075, 0.3205699920654297]","[0.16075527667999268, 0.046709608286619186, 0.3570628762245178]","[-0.01037565991282463, 0.07464572787284851, -0.003897619666531682]","[0.013904011808335781, -0.07339626550674438, 0.008867104537785053]","[-0.04845857992768288, 0.056802861392498016, -0.4120134711265564]","[-0.016395464539527893, -0.0730060264468193, -0.32960477471351624]","[-0.10579167306423187, 0.12203813344240189, -0.7521613240242004]","[-0.13610705733299255, 0.03502362594008446, -0.7011341452598572]","[-0.1334846168756485, 0.13961824774742126, -0.7854076623916626]","[-0.14239422976970673, 0.008360160514712334, -0.7344440221786499]","[-0.10914918035268784, 0.1316208392381668, -0.8249228000640869]","[-0.07411150634288788, -0.02394912950694561, -0.7578747272491455]"
"[0.08796069771051407, -0.12829914689064026, 0.628243088722229]","[0.11332734674215317, -0.14436498284339905, 0.6433256268501282]","[0.11339017003774643, -0.1332363784313202, 0.6441190242767334]","[0.11225543171167374, -0.1349584013223648, 0.6448237299919128]","[0.10424740612506866, -0.1421605497598648, 0.64946049451828]","[0.10716575384140015, -0.15754276514053345, 0.6492411494255066]","[0.10830562561750412, -0.1360618770122528, 0.6364135146141052]","[0.11589843034744263, -0.13649435341358185, 0.6201987862586975]","[0.08993703871965408, -0.10808977484703064, 0.5737206339836121]","[0.12172683328390121, -0.11292397230863571, 0.6075546145439148]","[0.11739761382341385, -0.12576010823249817, 0.573045015335083]","[0.17360258102416992, -0.09189946204423904, 0.46514037251472473]","[0.08615672588348389, 0.0376027375459671, 0.5275014042854309]","[0.1226305142045021, -0.20569118857383728, 0.3407723605632782]","[-0.0012873000232502818, -0.07701561599969864, 0.2927789092063904]","[0.03796287626028061, -0.24422340095043182, 0.32599344849586487]","[-0.04279477894306183, -0.21509738266468048, 0.3280010223388672]","[0.017084473744034767, -0.25576063990592957, 0.35521408915519714]","[-0.020211827009916306, -0.28723570704460144, 0.37083396315574646]","[0.024842003360390663, -0.264314204454422, 0.3879341781139374]","[0.011870607733726501, -0.30113133788108826, 0.4211369454860687]","[0.04326862469315529, -0.2485339492559433, 0.3283427953720093]","[-0.03309767693281174, -0.23410364985466003, 0.3586500883102417]","[0.03978711739182472, 0.014667080715298653, -0.007022583857178688]","[-0.03739592805504799, -0.01196453906595707, 0.011745020747184753]","[-0.046403516083955765, -0.02113172970712185, -0.41929948329925537]","[-0.045700255781412125, -0.014042089693248272, -0.32781821489334106]","[-0.09854385256767273, 0.11554739624261856, -0.7678977251052856]","[-0.1349441558122635, 0.09340626746416092, -0.70552659034729]","[-0.12624314427375793, 0.13154681026935577, -0.7991551756858826]","[-0.14183831214904785, 0.05624808371067047, -0.7375192046165466]","[-0.14227131009101868, 0.08599056303501129, -0.8301404714584351]","[-0.13088098168373108, 0.015308174304664135, -0.7499773502349854]"
